description,price,rating,review_count,url
"Dell Latitude 3000 3500 15.6"" Notebook - 1920 X 1080 - Core i5 I5-8265U - 8GB RAM - 256GB SSD","1,049",4.3 out of 5 stars,16,https://www.amazon.com/Dell-Latitude-3000-3500-Notebook/dp/B07QC463M4/ref=sr_1_265?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-265
"Dell Latitude E7440 14.1"" Flagship Business Ultrabook Laptop Computer, Intel Core i7-4600U up to 3.3GHz, 8GB RAM, 256GB SSD, Bluetooth 4.0, HDMI, Windows 10 Professional (Renewed)",422,3.8 out of 5 stars,94,https://www.amazon.com/Dell-Latitude-E7440-Professional-Refurbished/dp/B0799HPMFT/ref=sr_1_266?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-266
"2020 Dell Inspiron 14 7405 2-in-1 14"" FHD Touchscreen Laptop Computer_ Hexa-Core AMD Ryzen 5 4500U (Beats i5-1035G1)_ 8GB DDR4_ 256GB PCIe SSD_ Online Class Ready_ Windows 10_ BROAGE 64GB Flash Drive",779,4.4 out of 5 stars,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A02826642UZPR2DYVIK4R&url=%2FDell-Latitude-Business-Computer-Quad-Core%2Fdp%2FB085HZ87YT%2Fref%3Dsr_1_267_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515012%26sr%3D8-267-spons%26psc%3D1&qualifier=1608515012&id=4748021192269092&widgetName=sp_mtf
Dell Vostro 15 5590 Business Laptop I 15.6” FHD I 10th Gen Intel 4-Core i7-10510U I 16GB DDR4 512GB SSD + 1TB HDD I GeForce MX250 2GB Backlit USB-C MaxxAudio Win10 Pro + Delca 16GB Micro SD Card,"1,189",,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A0263413RMK3EBQ5WYDO&url=%2FDell-Vostro-15-5590-i7-10510U%2Fdp%2FB08L6N21JJ%2Fref%3Dsr_1_268_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515012%26sr%3D8-268-spons%26psc%3D1&qualifier=1608515012&id=4748021192269092&widgetName=sp_mtf
"2021 Newest Dell Inspiron 15 5000 Series 5502 Laptop, 15.6"" Full HD Display, 11th Gen Intel Core i3-1115G4 Processor, 12GB RAM, 256GB SSD, Backlit Keyboard, Wi-Fi, Windows 10 Home, KKE Bundle, Silver",599,4.1 out of 5 stars,249,https://www.amazon.com/Dell-Inspiron-Touchscreen-Processor-Wireless-AC/dp/B0861939DK/ref=sr_1_270?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-270
"Dell G5 15 Gaming Laptop (Windows 10 Home, 9th Gen Intel Core i7-9750H, NVIDIA GTX 1650, 15.6"" FHD LCD Screen, 256GB SSD and 1TB SATA, 16 GB RAM) G5590-7679BLK-PUS","1,174",4.5 out of 5 stars,246,https://www.amazon.com/Dell-Gaming-Windows-i7-9750H-G5590-7679BLK-PUS/dp/B07R7XCZD7/ref=sr_1_271?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-271
"LG Ultra PC High Performance Laptop - 17"" IPS WQXGA (2560 x 1600) Display and Intel 10th Generation Intel Core i7-10510U CPU, NVIDIA GTX1650 GDDR5 4GB, 16GB DDR4 2666 MHz RAM - 512GB NVMe SSD","1,279",3.9 out of 5 stars,12,https://www.amazon.com/LG-Ultra-High-Performance-Laptop/dp/B089F2XJXW/ref=sr_1_272?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-272
"2021 Newest Flagship Dell G5 15 Gaming Laptop 15.6"" FHD 120HZ Display, 10th Gen Intel 6-Core i7-10750H(UP to 5GHz), 16GB RAM, 512GB SSD, GTX1650Ti, Backlit Keyboard, HDMI, WiFi 6+AllyFlex MP","1,039",5.0 out of 5 stars,1,https://www.amazon.com/Flagship-Dell-G5-i7-10750H-GTX1650Ti/dp/B08PSSJ8BV/ref=sr_1_274?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-274
"Dell Latitude 7290 12.5"" HD Business Laptop, Intel Core i5-8350U, 256GB SSD, 16GB DDR4, Webcam, Bluetooth, Windows 10 Pro (Renewed)",679,,,https://www.amazon.com/Dell-Latitude-7290-Business-Bluetooth/dp/B08FCNG8C7/ref=sr_1_275?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-275
"Dell Precision M4800 15.6"" FHD Ultrapowerful Mobile Workstation Laptop PC, Intel Core i7-4810MQ, 32GB RAM, 1TB Hard Drive, NVIDIA Quadro K2100M, Windows 10 Pro (Renewed)",645,4.1 out of 5 stars,45,https://www.amazon.com/Dell-Precision-M4800-Ultrapowerful-Workstation/dp/B07TSFRJSW/ref=sr_1_276?dchild=1&keywords=dell+laptop&qid=1608515012&sr=8-276
"2020 Latest Dell Inspiron 17 3793 FHD 1080P Business Laptop, Intel 4-Core i7-1065G7 up to 3.9 GHz, 16GB RAM, 1TB SSD + 2TB HDD, Webcam, DVD, Win10 Pro | TD USB Drive…","1,149",,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A00357151UH4E4T087EIQ&url=%2FDell-Inspiron-17-3793-i7-1065G7%2Fdp%2FB08NZ24QZV%2Fref%3Dsr_1_277_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515012%26sr%3D8-277-spons%26psc%3D1&qualifier=1608515012&id=4748021192269092&widgetName=sp_btf
"2020 Dell Inspiron 15 15.6"" FHD Touchscreen Laptop Computer, 10th Gen Intel Quard-Core i7-1065G7 up to 3.9GHz, 16GB DDR4 RAM, 1TB PCIe SSD, Windows 10, iPuzzle Mousepad, Webcam, Work from Home","1,049",4.2 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A016066738X0V968JEEU&url=%2FDell-15-Touchscreen-Quard-Core-i7-1065G7%2Fdp%2FB0897LR6R4%2Fref%3Dsr_1_278_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515012%26sr%3D8-278-spons%26psc%3D1&qualifier=1608515012&id=4748021192269092&widgetName=sp_btf
"2020 Newest Dell 17 3793 Premium Laptop PC: 17.3” FHD 1080P Non-touch Display, Latest 10th Gen Intel 4-Core i5, 12GB RAM, 256GB SSD, Bluetooth, Wi-Fi, HDMI, DVD, Webcam, Intel UHD, Win10, JuneMousepad",898,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A01926573P7AW8K2WEKVY&url=%2F2020-Newest-Dell-Premium-Laptop%2Fdp%2FB08BKV5YWZ%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-273-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_atf_next
"Dell Inspiron 15.6"" HD Laptop, AMD Athlon Silver 3050U Processor, 8GB DDR4 Memory, 1TB HDD, Online Class Ready, Webcam, WiFi, HDMI, Bluetooth, KKE Mousepad, Win10 Home, Black",429,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0865678M2RSWP04KHAL&url=%2FDell-Inspiron-Processor-Bluetooth-Mousepad%2Fdp%2FB08QH5LKXX%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-274-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_atf_next
"2021 Flagship Dell Inspiron 15 5000 Laptop Computer 15.6"" Full HD Display 11th Gen Intel Quad-Core i7-1165G7 16GB DDR4 512GB SSD MaxxAudio Backlit Webcam HDMI WiFi USB-C Win 10 + iCarp Wireless Mouse",999,4.8 out of 5 stars,9,https://www.amazon.com/Dell-5593-Touchscreen-i7-10510U-MaxxAudio/dp/B08543WRHJ/ref=sr_1_275?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-275
Dell Chromebook 11 3180 83C80 11.6-Inch Traditional Laptop (Black) (Renewed),199,3.7 out of 5 stars,40,https://www.amazon.com/Dell-Chromebook-11-6-Inch-Traditional-Refurbished/dp/B071JSC7ML/ref=sr_1_276?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-276
"2020 Newest Dell Inspiron 15 Laptop, 15.6"" HD Touchscreen, 10th Gen Intel Core i7-1065G7 Processor, 16GB RAM, 1TB Hard Disk Drive, Wi-Fi, Webcam, Zoom Meeting, Windows 10 Home, KKE Bundle, Black",809,4.0 out of 5 stars,18,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1065G7-Processor/dp/B089JBRL1Q/ref=sr_1_277?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-277
"DELL Latitude 3189 Intel Pentium N4200 (1.1 GHz) 4 GB Memory 128 GB SSD Intel HD Graphics 505 11.6"" Touchscreen 1366 x 768 Convertible 2-in-1 Laptop Windows 10 Pro 64-Bit (Renewed)",329,3.7 out of 5 stars,11,https://www.amazon.com/Latitude-Pentium-Graphics-Touchscreen-Convertible/dp/B07QD2HSCF/ref=sr_1_278?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-278
"Newest Dell Precision 5520 UHD 15.6 (3840 x 2160) TOUCH SCREEN Work Station Laptop (Intel Xeon E3-1505M V5, 32GB Ram, 1 TB SSD, HDMI, Camera) Nvidia Quadro M1200 4GB DDR5 (Renewed)","1,785",,,https://www.amazon.com/Dell-Precision-E3-1505M-Certified-Refurbished/dp/B079VW6LDZ/ref=sr_1_280?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-280
"Dell Inspiron 15.6"" FHD Touchscreen Laptop Computer 10th Gen Intel Quad-Core i5 1035G1 up to 3.6GHz 12GB DDR4 RAM 512GB PCIE SSD 802.11ac WiFi Bluetooth 4.2 USB 3.1 HDMI Windows 10 Home Black",770,3.9 out of 5 stars,18,https://www.amazon.com/Dell-Inspiron-Touchscreen-Quad-Core-Bluetooth/dp/B07Y9YBL57/ref=sr_1_281?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-281
Dell Inspiron Chromebook 2-in-1 14 C7486-14 FHD Touch - i3-8130U - 4GB - 128GB eMMC (Renewed),489,3.8 out of 5 stars,11,https://www.amazon.com/Dell-Inspiron-Chromebook-C7486-14-Touch/dp/B07ZHF8BL4/ref=sr_1_282?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-282
"2020 Flagship Dell Inspiron 15 3000 3583 Laptop Computer 15.6"" HD Anti-Glare Display Intel Pentium Gold 5405U 4GB DDR4 128GB SSD Intel UHD Graphics 610 WiFi HDMI Webcam Win 10 + iCarp Wireless Mouse",450,4.5 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A00777591GCVXVXJO3QCB&url=%2FFlagship-Dell-Inspiron-Computer-Anti-Glare%2Fdp%2FB08KDV37MB%2Fref%3Dsr_1_283_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-283-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_mtf
"2020 Dell Inspiron 15 3000 3583 Flagship Laptop 15.6"" HD Anti-Glare Display Intel Core Celeron 4205U Processor 8GB DDR4 128GB SSD 1TB HDD Intel UHD Graphics Webcam WiFi Win 10 + iCarp Wireless Mouse",599,4.3 out of 5 stars,28,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A06434263KRYAIVUQKCOK&url=%2FDell-Inspiron-15-3000-Anti-Glare%2Fdp%2FB08921SYNL%2Fref%3Dsr_1_284_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-284-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_mtf
"2021 Dell Inspiron 15 3000 Touchscreen Laptop, 15.6 Inch FHD 1080P, Intel Core i7-1065G7 up to 3.9 GHz, 16GB RAM, 1TB SSD (Boot) +1TB HDD, WiFi, Win10 Pro + NexiGo Wireless Mouse Bundle",999,5.0 out of 5 stars,2,https://www.amazon.com/Dell-Inspiron-Touchscreen-i7-1065G7-Wireless/dp/B08L2764D6/ref=sr_1_285?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-285
"2020 Latest Dell Inspiron 15 5000 5593 Laptop | 15.6"" Full HD 1080p | 10th Gen Intel Core i7-1065G7 | MaxxAudio Pro Backlit KB Fingerprint Win 10 + CUE USB Drive (8GB RAM | 512GB SSD)",949,4.2 out of 5 stars,7,https://www.amazon.com/Dell-Inspiron-5000-5593-Fingerprint/dp/B089N8H253/ref=sr_1_286?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-286
"Dell Inspiron 17 3000 3793 Premium 2020 Laptop I 17.3"" Full HD Anti-Glare Display I 10th Gen Intel Core i3-1005G1 (>i5-7200U) I 8GB DDR4 128GB SSD I WiFi HDMI Webcam Win 10 + Delca 16GB Micro SD Card",719,4.3 out of 5 stars,20,https://www.amazon.com/Dell-Inspiron-17-3000-Anti-Glare/dp/B08BLBQB9K/ref=sr_1_287?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-287
"Dell Optiplex 5040-SFF, Core i7-6700 3.4GHz, 16GB RAM, 512GB Solid State Drive, DVD, Windows 10 Pro 64Bit (Renewed)",463,3.3 out of 5 stars,5,https://www.amazon.com/Dell-Optiplex-5040-SFF-Certified-Refurbished/dp/B07V49DVBD/ref=sr_1_288?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-288
"Dell i5575-A217SLV-PUS Inspiron 15 5575 - LED-Backlit Display - AMD Ryzen 5 - Radeon Vega8 Graphics - 8GB Memory - 1TB Hard Drive, 15.6"", Platinum Silver",668,3.8 out of 5 stars,96,https://www.amazon.com/Dell-i5575-A217SLV-PUS-Inspiron-5575-LED-Backlit/dp/B07BPPS7CK/ref=sr_1_289?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-289
"Dell 7480 14"" FHD Laptop, Core i7-6600U 2.6GHz, 16GB RAM, 512GB Solid State Drive, Windows 10 Pro 64Bit (Certified Refurbished)",691,5.0 out of 5 stars,1,https://www.amazon.com/Dell-i7-6600U-Windows-Certified-Refurbished/dp/B07RYB9P52/ref=sr_1_290?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-290
"Dell Latitude 7280 12.5-Inch HD Anti-Glare Display 7th Generation Laptop Notebook (Intel Core i5-7300U 2.60 GHz, 8GB Ram, 512GB SSD, HDMI, Camera, WiFi ) Win 10 Pro (Renewed)",495,4.1 out of 5 stars,12,https://www.amazon.com/Dell-Latitude-7280-Anti-Glare-Generation/dp/B086T781MM/ref=sr_1_292?dchild=1&keywords=dell+laptop&qid=1608515018&sr=8-292
"2021 Newest Dell Inspiron 15.6"" HD Touchscreen Business Laptop, 10th Gen Intel Core i7-1065G7 Up to 3.9GHz (＞i7-10510U), 12GB RAM, 128GB SSD + 1TB HDD, Webcam, Zoom Meeting, Win10 W/ GM Accessories",779,4.4 out of 5 stars,38,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A10259112OLRE66DTH799&url=%2FDell-Touchscreen-i7-1065G7-%25EF%25BC%259Ei7-10510U-Accessories%2Fdp%2FB08Q785Q7F%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-293-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_btf
"Dell Inspiron 15 15.6"" Laptop Computer, AMD A9-9425 up to 3.7GHz, 16GB DDR4 RAM, 1TB PCIe SSD, 802.11AC WiFi, Bluetooth 4.1, Webcam, USB 3.1, HDMI, Remote Work, Black, Windows 10, iPuzzle Mousepad",669,4.3 out of 5 stars,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A079774626DJVVQQJOEJB&url=%2FDell-Inspiron-15-Computer-Bluetooth%2Fdp%2FB08M65YW36%2Fref%3Dsr_1_294_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515018%26sr%3D8-294-spons%26psc%3D1&qualifier=1608515018&id=7893403792360992&widgetName=sp_btf
"2020 Newest Dell 17 3793 Premium Laptop PC: 17.3” FHD 1080P Non-Touch Display, Latest 10th Gen Intel 4-Core i7, 16GB RAM, 1TB SSD, Bluetooth, Wi-Fi, HDMI, DVD, Webcam, Intel UHD, Win10, JuneMousepad","1,219",5.0 out of 5 stars,5,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A019407314HBQ9E9PRMS6&url=%2F2020-Newest-Dell-Premium-Laptop%2Fdp%2FB08BTP1ZZH%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-289-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_atf_next
"2020 Newest Dell 17 3793 Premium Laptop PC: 17.3” FHD 1080P Non-Touch Display, Latest 10th Gen Intel 4-Core i7, 8GB RAM, 512GB SSD, Bluetooth, Wi-Fi, HDMI, DVD, Webcam, Intel UHD, Win10, JuneMousepad","1,039",,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A0193337364CV7I3GMRQT&url=%2F2020-Newest-Dell-Premium-Laptop%2Fdp%2FB08BTL7NNF%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-290-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_atf_next
"HP Elite C2D 3.0ghz, New 4GB Memory, 250GB, Windows 10 Professional (Renewed)",109,4.1 out of 5 stars,975,https://www.amazon.com/HP-Elite-Professional-Certified-Refurbished/dp/B0094JF1HA/ref=sr_1_291?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-291
Dell Inspiron 3583 15” Non-Touch Display Laptop - 1TB Hard Drive - 4GB DDR4 – Intel Celeron 4205u - Intel UHD Graphics 610 - Windows 10 Pro (64bit) – New,598,,,https://www.amazon.com/Dell-Inspiron-3583-Non-Touch-Display/dp/B08MVC7SXQ/ref=sr_1_292?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-292
"Latest_Dell Inspiron 17.3"" FHD Anti-Glare LED-Backlit Display Laptop, 10th Generation Intel Core i7-1065G7 Processor, 8GB RAM, 512GB SSD, Wireless+Bluetooth, Windows 10, BDQPOWER Mouse Pad",889,,,https://www.amazon.com/Latest_Dell-Anti-Glare-LED-Backlit-Generation-i7-1065G7/dp/B08KD9NKYZ/ref=sr_1_293?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-293
"2021 Newest Flagship Dell G5 15 Gaming Laptop 15.6"" FHD 120HZ Display, 10th Gen Intel 6-Core i7-10750H(UP to 5GHz), 32GB RAM, 1TB SSD, GTX1650Ti, Backlit Keyboard, HDMI, WiFi 6+AllyFlex MP","1,129",,,https://www.amazon.com/Flagship-Dell-G5-i7-10750H-GTX1650Ti/dp/B08PS5RFM7/ref=sr_1_294?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-294
"2021 Dell Inspiron 15 5502 15.6"" FHD 1080p Non-Touchscreen Laptop, Intel Core i7-1165G7 Processor, 8GB DDR4 RAM, 256GB SSD, Backlit Keyboard, Intel Iris Xe, Windows 10 Home, Sliver w/ IFT Accessories",749,,,https://www.amazon.com/Dell-Non-Touchscreen-i7-1165G7-Processor-Accessories/dp/B08PKC2YDR/ref=sr_1_295?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-295
Dell Latitude E6430 14in Notebook PC - Intel Core i5-3320 2.6GHz 8GB 320gb SATA Windows 10 Professional (Renewed),333,3.7 out of 5 stars,438,https://www.amazon.com/Dell-Latitude-E6430-Notebook-Professional/dp/B01GI6EX4I/ref=sr_1_296?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-296
"Dell Latitude E7440 14.1” HD Flagship Ultrabook PC, Intel Core i5-4300U 1.9GHz, 8GB DDR3 RAM, 256GB SSD, Bluetooth, Webcam, Windows 10 Professional (Renewed)",385,4.0 out of 5 stars,194,https://www.amazon.com/Dell-E7440-Ultrabook-Professional-Refurbished/dp/B071F49Q2P/ref=sr_1_297?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-297
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",449,4.6 out of 5 stars,"19,772",https://www.amazon.com/Acer-Display-Graphics-Keyboard-A515-43-R19L/dp/B07RF1XD36/ref=sr_1_298?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-298
"Dell Inspiron 14 3000 2020 Premium Laptop Computer I 14"" HD Anti-Glare I Intel Pentium Gold 5405U I 8GB DDR4 256GB PCIe SSD + 1TB HDD I HDMI MaxxAudio Office 365 Win 10 Pro + Delca 16GB Micro SD Card",629,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A04664632DSILJK7TMMFL&url=%2FDell-Inspiron-14-3000-Anti-Glare%2Fdp%2FB08F2B67SJ%2Fref%3Dsr_1_299_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-299-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_mtf
"2020 Dell Inspiron 14 7405 2-in-1 14"" FHD Touchscreen Laptop Computer_ Hexa-Core AMD Ryzen 5 4500U (Beats i5-1035G1)_ 16GB DDR4_ 256GB PCIe SSD_ Online Class Ready_ Windows 10_ BROAGE 64GB Flash Drive",849,4.4 out of 5 stars,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A030696731HHLPVL2EA1Q&url=%2FDell-Latitude-Business-Computer-Quad-Core%2Fdp%2FB085HZSPL8%2Fref%3Dsr_1_300_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-300-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_mtf
"2020 Dell Inspiron 15 3000 15.6” HD Laptop Computer, Intel Pentium Gold CPU 5405U, 8GB RAM, 256GB PCIe SSD, Waves MaxxAudio, HD Webcam, Intel UHD Graphics 610, Win 10S, Black, 32GB SnowBell USB Card",599,5.0 out of 5 stars,2,https://www.amazon.com/Dell-Inspiron-Computer-MaxxAudio-Graphics/dp/B08P7ZJCQ6/ref=sr_1_302?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-302
"Dell Latitude 7400 Laptop - 14.0"" FHD AG W/ IR Cam - 1.9 GHz Intel Core i7-8665U Quad-Core - 512GB SSD - 16GB - Windows 10 pro","1,795",,,https://www.amazon.com/Dell-Latitude-7400-Laptop-Quad-Core/dp/B07SWTVYN5/ref=sr_1_303?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-303
Dell Inspiron 15.6” Touch Screen Intel Core i3 128GB Solid State Drive Laptop,749,4.4 out of 5 stars,541,https://www.amazon.com/Dell-Inspiron-Touch-Screen-Laptop/dp/B07KVFTVHX/ref=sr_1_304?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-304
"Dell Latitude 3150 11.6 HD Laptop, Celeron N2840 2.16GHz, 4GB, 128GB Solid State Drive, Windows 10 Pro 64Bit, CAM, (Renewed)",268,5.0 out of 5 stars,1,https://www.amazon.com/Dell-Latitude-Celeron-2-16GHz-Windows/dp/B07XKBNNYK/ref=sr_1_305?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-305
"2019 Dell Inspiron 7000 13.3"" FHD Touchscreen 2-in-1 Laptop, Intel Quad Core i5-8265U Upto 3.9GHz, 8GB DDR4 RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, USB-C, HDMI, Windows 10",779,4.4 out of 5 stars,103,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-8265U-Fingerprint/dp/B07XQ6VZMS/ref=sr_1_306?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-306
"Dell Latitude 5410 14"" FHD Laptop Intel Core i5-10210U - 8GB RAM - 512GB SSD - Windows 10 - New",849,,,https://www.amazon.com/Dell-Latitude-5410-Laptop-i5-10210U/dp/B08J8F5SWW/ref=sr_1_307?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-307
"Dell G5 15 Gaming Laptop (Windows 10 Home, 9th Gen Intel Core i7-9750H, NVIDIA GTX 1650, 15.6"" FHD LCD Screen, 256GB SSD and 1TB SATA, 16 GB RAM) G5590-7679BLK-PUS (Renewed)",999,5.0 out of 5 stars,1,https://www.amazon.com/Dell-Windows-i7-9750H-G5590-7679BLK-PUS-Renewed/dp/B07X81V6FN/ref=sr_1_308?dchild=1&keywords=dell+laptop&qid=1608515022&sr=8-308
"Dell Inspiron 15 15.6"" Laptop Computer, AMD A9-9425 up to 3.7GHz, 4GB DDR4 RAM, 256GB PCIe SSD, 802.11AC WiFi, Bluetooth 4.1, Webcam, USB 3.1, HDMI, Remote Work, Black, Windows 10, iPuzzle Mousepad",499,4.3 out of 5 stars,16,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A0798270TDQ8IB0HHPA6&url=%2FDell-Inspiron-15-Computer-Bluetooth%2Fdp%2FB08M5JV12S%2Fref%3Dsr_1_309_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-309-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_btf
"2020 HP Pavilion 17.3"" FHD Laptop Computer, 10th Gen Intel Core i5-10210u, 16GB RAM, 1TB SSD, Backlit Keyboard, Intel UHD Graphics, HD Audio, HD Webcam, Windows 10, Silver, 32GB SnowBell USB Card",999,4.3 out of 5 stars,15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A0064736O76NF23V96ZK&url=%2FHP-Pavilion-Computer-i5-10210u-Keyboard%2Fdp%2FB08HP6ZPBS%2Fref%3Dsr_1_310_sspa%3Fdchild%3D1%26keywords%3Ddell%2Blaptop%26qid%3D1608515022%26sr%3D8-310-spons%26psc%3D1&qualifier=1608515022&id=6973531972112115&widgetName=sp_btf
